,Resource,Type,File,http://purl.org/coscine/terms/sfb1394#acquiredIons,http://purl.org/coscine/terms/sfb1394#annularMillingParameters,http://purl.org/coscine/terms/sfb1394#baseTemperature,http://purl.org/coscine/terms/sfb1394#detectionRate,http://purl.org/coscine/terms/sfb1394#laserPulseEnergy,http://purl.org/coscine/terms/sfb1394#lowVoltageCleaning,http://purl.org/coscine/terms/sfb1394#measurementDateTime,http://purl.org/coscine/terms/sfb1394#mode,http://purl.org/coscine/terms/sfb1394#operator,http://purl.org/coscine/terms/sfb1394#parentSampleId,http://purl.org/coscine/terms/sfb1394#pulseFrequency,http://purl.org/coscine/terms/sfb1394#runTime,http://purl.org/coscine/terms/sfb1394#shankAngle,http://purl.org/coscine/terms/sfb1394#specimenApexRadius,http://purl.org/coscine/terms/sfb1394#startVoltage,http://purl.org/coscine/terms/sfb1394#stopVoltage,http://purl.org/dc/terms/created,http://purl.org/dc/terms/creator,http://purl.org/dc/terms/identifier,http://www.purl.org/net/CSMD/4.0#investigation_instrument,http://www.purl.org/net/CSMD/4.0#investigation_sample
444,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_O.BMP/@type=metadata&version=1672831374,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
445,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_ProxCa-5%25_11nm_0-5nm.csv/@type=metadata&version=1672831375,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
446,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_ProxH-1%25_11nm_0-5nm.csv/@type=metadata&version=1672831375,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
447,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_ProxO-10%25_11nm_0-5nm.csv/@type=metadata&version=1672831376,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
448,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02-clip150nm_cyl-15x15x150nm_1nmBinWidth.csv/@type=metadata&version=1672831376,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
449,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02.epos/@type=metadata&version=1672831377,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-08-16,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
450,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Al.BMP/@type=metadata&version=1672831378,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
451,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Ca.BMP/@type=metadata&version=1672831378,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
452,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Cr.BMP/@type=metadata&version=1672831379,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
453,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Mg-Cr-H1%25.BMP/@type=metadata&version=1672831379,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
454,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Mg-Cr-Oiso10%25.BMP/@type=metadata&version=1672831380,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
455,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Mg-H1%25.BMP/@type=metadata&version=1672831380,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
456,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Mg-Oiso10%25.BMP/@type=metadata&version=1672831381,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
457,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Mg.BMP/@type=metadata&version=1672831381,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
458,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_Mg2O.BMP/@type=metadata&version=1672831382,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
459,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_O.BMP/@type=metadata&version=1672831382,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
460,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_cyl-15x15x750nm_5nm-BinWidth.csv/@type=metadata&version=1672831383,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
461,E1EA55EE-3FDF-4385-BFF1-263716D205A6,rds,https://purl.org/coscine/resources/e1ea55ee-3fdf-4385-bff1-263716d205a6/R68_06392-v02_scale-750nm.BMP/@type=metadata&version=1672831383,113.8,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 10 s,2021-07-02,Laser,Marcus Hans,"Bulk sample S2_P1-4 (Hauke Springer, Jakub Nowak)), Mg1Al0-05Ca, native oxide",125.0,1880,7.5,15,1.1,10.7,2020-12-04,Marcus Hans,R68_06392-v02,LEAP4000XHR_5068,201204_C156_Marcus41:M-2
462,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_Al-2%25iso.BMP/@type=metadata&version=1672829893,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
463,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_Al.BMP/@type=metadata&version=1672829894,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
464,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_AlH.BMP/@type=metadata&version=1672829894,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
465,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_BulkComp.csv/@type=metadata&version=1672829895,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
466,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_Ca-2%25iso.BMP/@type=metadata&version=1672829896,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
467,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_Ca.BMP/@type=metadata&version=1672829896,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
468,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_CaH.BMP/@type=metadata&version=1672829897,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
469,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_Ga.BMP/@type=metadata&version=1672829897,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
470,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_MassSpec.csv/@type=metadata&version=1672829898,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
471,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_Mg200k.BMP/@type=metadata&version=1672829898,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
472,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_Mg2O.BMP/@type=metadata&version=1672829899,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
473,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_O.BMP/@type=metadata&version=1672829899,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
474,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_ProxAl2%25_11nm_0-5nm.csv/@type=metadata&version=1672829900,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
475,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_ProxCa2%25_11nm_0-5nm.csv/@type=metadata&version=1672829900,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
476,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_cyl-10x10x100nm_1nm.csv/@type=metadata&version=1672829901,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
477,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip400-500nm_20x20nm_scale.BMP/@type=metadata&version=1672829901,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
478,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip500nm-20nmSlice_Al100%25-2%25iso.BMP/@type=metadata&version=1672829902,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
479,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip500nm-20nmSlice_Al100%25.BMP/@type=metadata&version=1672829902,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
480,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip500nm-20nmSlice_AlH100%25.BMP/@type=metadata&version=1672829903,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
481,E75226A5-41D3-4A2F-AAC2-18C91D3063AC,rds,https://purl.org/coscine/resources/e75226a5-41d3-4a2f-aac2-18c91d3063ac/R68_06318-v01-clip500nm-20nmSlice_Ca100%25-2%25iso.BMP/@type=metadata&version=1672829903,24,0.79 nA / 1.5 μm0.43 nA / 0.75 μm0.23 nA / 0.5 μm80 pA / 0.3 μm40 pA / 0.1 μm,30.0,0.5,60.0,5 kV / 50 s,2021-07-02,Laser,Marcus Hans,"Thin film sample e117_P22 (Philipp Keuter), Mg-Al-Ca, 100°C (2020-09-02)",125.0,720,7,9,1.1,3.7,2020-11-20,Marcus Hans,R68_06318-v01,LEAP4000XHR_5068,201117_C153_Marcus40:M-6
